objid,u,g,r,i,z,ra,dec,flags_r,nvote,elliptical,spiralclock,spiralanticlock,edgeon,dontknow,merger
1237655494910345243,18.61904,17.9985,17.86413,17.86118,17.88298,213.725621360464,-2.13969907131577,2312598683801260048,45,0.310999989509583,0,0,0.178000003099442,0.400000005960464,0.111000001430511
1237655495442497724,18.57198,16.54073,15.61201,15.1865,14.87201,202.986632526998,-1.82594476827747,6755674587566096,29,0.483000010251999,0.414000004529953,0.034000001847744,0,0,0.0689999982714653
1237655495445184632,18.56518,17.36919,16.78703,16.39894,16.19363,209.183585638815,-1.70939118043444,4503874773745664,72,0.222000002861023,0.0829999968409538,0.0280000008642673,0.652999997138977,0.0140000004321337,0
1237655495445971201,18.63031,16.72973,15.82311,15.39105,15.06328,211.006939733765,-1.66839736794858,6755674587430928,50,0.759999990463257,0.0199999995529652,0,0.200000002980232,0.0199999995529652,0
1237655495445971208,17.94474,16.75961,16.17877,15.81995,15.60025,211.009571496751,-1.68063241870162,6755674587566096,47,0.233999997377396,0.510999977588654,0.0209999997168779,0.233999997377396,0,0
1237655495982448972,18.31382,17.41379,16.95649,16.78888,16.57111,210.091587037866,-1.35374712134756,4503874840854600,33,0.455000013113022,0.0299999993294477,0,0.303000003099442,0.211999997496605,0
1237655495982710923,18.75416,17.47241,16.95204,16.58683,16.40638,210.636121906825,-1.26931787727942,6755674587430928,22,0.181999996304512,0,0.226999998092651,0.090999998152256,0.0450000017881393,0.455000013113022
1237655495983038619,17.46669,15.96276,15.24383,14.84489,14.56381,211.380990086145,-1.36734863446411,6755674587430928,35,0,0.542999982833862,0,0,0.028999999165535,0.428999990224838
1237655497589522502,18.89109,16.84747,15.82256,15.47047,15.03089,200.991655176851,-3.38191799624903,6755674587566096,43,0.907000005245209,0,0,0.0230000000447035,0.0469999983906746,0.0230000000447035
1237655497589522732,18.0913,17.01915,16.57446,16.24985,16.1321,201.018388794321,-3.3757718909213,4503874773745680,28,0.25,0.25,0.0359999984502792,0.25,0.0710000023245811,0.14300000667572
1237655497589588190,18.74733,17.62425,17.25777,16.95172,16.81622,201.194793991402,-3.2657995489517,6755674587566096,22,0.409000009298325,0,0.136000007390976,0.090999998152256,0.136000007390976,0.226999998092651
1237655497594241227,18.45762,17.05642,16.38486,16.00726,15.7405,211.825124352566,-3.26856290878901,4503874773876736,24,0.541999995708466,0.0419999994337559,0,0.416999995708466,0,0
1237655497594699883,17.3892,16.72974,16.31809,16.39709,16.42187,212.888506538861,-3.22131658605123,4503874773880848,32,0.0309999994933605,0,0.688000023365021,0.25,0,0.0309999994933605
1237655497594700004,18.79244,17.92941,17.66312,17.60501,17.66522,212.850051409904,-3.16739912189376,6755674587430928,66,0.485000014305115,0.0149999996647239,0.0450000017881393,0.090999998152256,0.34799998998642,0.0149999996647239
1237655497594896459,14.64439,12.89754,12.0194,11.38464,11.26846,213.311984340227,-3.20759028961632,6755674604343312,36,0.222000002861023,0.0280000008642673,0.0280000008642673,0.722000002861023,0,0
1237655497594962331,18.98304,18.07641,17.80286,17.67392,17.6489,213.350472279085,-3.19885991174483,4503874773745664,44,0.568000018596649,0.0230000000447035,0.0230000000447035,0.181999996304512,0.204999998211861,0
1237655497596666118,18.32084,16.9263,16.20413,15.79091,15.51858,217.362617020071,-3.0873230400138,6755674587430928,32,0.375,0.187999993562698,0.0309999994933605,0.375,0.0309999994933605,0
1237655497599352950,18.62101,16.47116,15.45496,14.96556,14.61859,223.39144636018,-2.90635033784167,6755674587562004,56,0.51800000667572,0.33899998664856,0.0179999992251396,0.10700000077486,0,0.0179999992251396
1237655497600794820,18.15664,16.91155,16.25776,15.78683,15.7928,226.812644934538,-2.74511883335337,4503874773880852,34,0.028999999165535,0.028999999165535,0,0.0590000003576279,0,0.882000029087067
1237655498126393503,18.20266,16.08398,15.14003,14.70879,14.37199,201.005452582354,-2.97825610874536,6755674587566096,41,0.90200001001358,0,0,0.0729999989271164,0,0.0240000002086163
1237655498126393532,18.83179,17.68404,17.23054,16.96145,16.8893,201.014649901022,-2.96827537557243,6755674587562000,38,0.736999988555908,0,0.0260000005364418,0.210999995470047,0.0260000005364418,0
1237655498126459099,18.26967,16.834,16.06958,15.68395,15.36806,201.138734055585,-2.93897657464922,6755674587566096,47,0.532000005245209,0.0209999997168779,0.149000003933907,0.254999995231628,0.0430000014603138,0
1237655498127900773,18.95079,18.23509,18.01161,17.66021,17.65413,204.358187198188,-2.89044763749736,4503874773745680,37,0.188999995589256,0,0.0270000007003546,0.296999990940094,0.243000000715256,0.243000000715256
1237655498129998017,18.20483,16.75043,16.00271,15.60339,15.2866,209.219476878699,-2.77322809908334,6755674587430928,28,0.14300000667572,0.35699999332428,0,0.5,0,0
1237655498134126620,18.7596,17.36858,16.73304,16.34409,16.10729,218.604733445805,-2.53003410011361,6755674587566096,29,0.344999998807907,0.034000001847744,0,0.620999991893768,0,0
1237658203445919941,18.94421,18.11193,17.73828,17.60251,17.67267,212.126837692942,45.6512289869077,6755674587430928,38,0.289000004529953,0.0260000005364418,0.0529999993741512,0.395000010728836,0.210999995470047,0.0260000005364418
1237658203449196655,18.81477,17.74293,17.29803,16.95955,16.83267,221.632552472397,42.6308062223768,6755674587430928,30,0.400000005960464,0.232999995350838,0,0.300000011920929,0.0329999998211861,0.0329999998211861
1237658203954675736,17.35591,16.74976,15.31335,14.88593,15.96114,127.440261801481,32.0323888489034,4503874773882132,16,0.061999998986721,0,0,0,0.938000023365021,0
1237658203960639697,17.89582,16.88517,16.45952,16.30645,16.38215,141.095238072249,40.0909101813001,6755674587562000,39,0.589999973773956,0.0260000005364418,0,0.204999998211861,0.179000005125999,0
1237658203961950378,18.25119,16.82674,16.18476,15.79433,15.50822,144.62255157053,41.627355356227,6755674587430928,40,0.0750000029802322,0.0750000029802322,0,0.824999988079071,0.025000000372529,0
1237658203962802356,17.68141,15.69281,14.81057,14.37554,14.0133,146.842492380622,42.5799962125572,6755674587430928,49,0.14300000667572,0,0,0.85699999332428,0,0
1237658203963916354,17.63139,16.24046,15.62588,15.23679,15.041,149.886751801595,43.6735806096626,6755674587566096,35,0,0.913999974727631,0.0570000000298023,0.028999999165535,0,0
1237658203964637240,18.81531,17.03657,16.16842,15.70103,15.32728,151.963161149487,44.4227456728248,6755674587562000,33,0,0.0299999993294477,0.84799998998642,0.120999999344349,0,0
1237658203968569495,18.05477,16.95255,16.45742,16.14581,15.98316,164.167238324086,47.6210778486184,4503874840985672,28,0.10700000077486,0.0359999984502792,0.85699999332428,0,0,0
1237658203969880124,14.18628,12.49484,11.69262,11.21568,10.82126,168.545376087881,48.3185159316039,6755674604310544,60,0.017000000923872,0.017000000923872,0.967000007629395,0,0,0
1237658203969880124,14.18628,12.49484,11.69262,11.21568,10.82126,168.545376087881,48.3185159316039,6755674604310544,45,0.0439999997615814,0,0.156000003218651,0,0.800000011920929,0
1237658203971584131,18.55828,16.90307,16.1546,15.7502,15.46077,174.365422701596,48.932378713581,6755674587430928,28,0.179000005125999,0.0359999984502792,0,0.75,0,0.0359999984502792
1237658203975974973,18.69413,17.78354,17.27858,16.92133,16.77915,189.722907454563,49.4674253681615,6755674587430928,57,0.0700000002980232,0.0350000001490116,0.24600000679493,0.193000003695488,0.0350000001490116,0.421000003814697
1237658203978596475,18.20459,16.98264,16.56948,16.38322,16.25597,198.713559416828,48.6007674879127,6755674587430928,49,0.203999996185303,0.0410000011324883,0.347000002861023,0.264999985694885,0.101999998092651,0.0410000011324883
1237658203978924088,18.1421,16.53294,15.73643,15.37879,15.06509,199.735463314659,48.432457434424,6755674587562000,54,0.370000004768372,0.370000004768372,0,0.185000002384186,0.0740000009536743,0
1237658203979186488,18.84352,17.72747,17.40947,17.28522,17.58378,200.786890446021,48.4304941649184,6755674587562000,32,0.156000003218651,0.0309999994933605,0.561999976634979,0.0939999967813492,0.156000003218651,0
1237658203982856277,18.59734,17.3896,16.75632,16.37616,16.15963,212.501720466549,46.0308029942369,6755674587562000,64,0.0160000007599592,0.0160000007599592,0.906000018119812,0,0,0.061999998986721
1237658203984429102,16.27892,14.55185,13.78383,13.41829,13.18805,217.31024617206,44.6989803931013,6755674587566096,33,0.697000026702881,0,0,0.273000001907349,0.0299999993294477,0
1237658203984691356,18.95851,18.2374,17.96602,17.66522,17.61284,218.17994611312,44.4549317447161,2310346883987574800,24,0,0,0.0419999994337559,0.0829999968409538,0.0829999968409538,0.791999995708466
1237658203986329660,15.65114,14.3222,13.84023,13.55684,13.30261,222.664248295079,42.7409502272385,6755674587562000,29,0,0,0.654999971389771,0.275999993085861,0,0.0689999982714653
1237658203986723008,18.77168,17.64014,17.23665,17.09961,17.1117,223.748865331134,42.2698517237592,15762873842302992,26,0.268999993801117,0.268999993801117,0,0.0769999995827675,0.231000006198883,0.153999999165535
1237658203987902713,18.81052,17.11642,16.38361,16.01867,15.74998,226.921848903309,40.928441586156,4503874773876752,33,0.211999997496605,0.0610000006854534,0,0.697000026702881,0,0.0299999993294477
1237658203989278808,16.45478,15.10015,14.40888,14.0489,13.77095,230.38741118235,39.2007608224824,6755674587562000,39,0.0260000005364418,0.0509999990463257,0.820999979972839,0,0,0.103000000119209
1237658203989278808,16.45478,15.10015,14.40888,14.0489,13.77095,230.38741118235,39.2007608224824,6755674587562000,29,0.103000000119209,0,0.207000002264977,0.0689999982714653,0.517000019550323,0.103000000119209
1237658204492726537,18.18988,16.94557,16.4537,16.15894,15.99216,129.733292117999,34.1177804924187,4503874773880848,64,0,0,0.546999990940094,0,0,0.453000009059906
1237658204492988675,18.59992,17.55041,17.07128,16.75798,16.56152,130.383618233958,34.3680860285956,6755674587430928,66,0.151999995112419,0.0299999993294477,0.681999981403351,0.0759999975562096,0.0450000017881393,0.0149999996647239
1237658204493578333,17.86364,16.9942,16.72379,16.58587,16.5132,131.579751576816,35.3161629298835,6755674587430928,30,0.133000001311302,0.0670000016689301,0.0329999998211861,0.200000002980232,0.266999989748001,0.300000011920929
1237658204493709598,18.63253,16.76455,15.90344,15.49915,15.15602,131.859172915608,35.4711396660797,6755674587430928,60,0.816999971866608,0,0.017000000923872,0.116999998688698,0.0500000007450581,0
1237658204494495870,16.39031,15.06176,14.40131,14.03952,13.77512,133.62302791197,36.4511535097804,6755674587566096,31,0.12899999320507,0,0.257999986410141,0.580999970436096,0,0.0320000015199184
1237658204497313948,15.06184,13.46478,12.68224,12.25846,11.9377,140.450028270471,40.1512675043126,6755674587566096,28,0,0.60699999332428,0.0359999984502792,0.35699999332428,0,0
1237658204497772647,18.35131,17.31564,16.90663,16.63228,16.46566,141.49396111597,40.6819571819808,6755674587430928,62,0.177000001072884,0.225999996066093,0.0320000015199184,0.483999997377396,0.0649999976158142,0.0160000007599592
1237658204503408803,18.77769,17.70788,17.33413,17.06387,16.92108,157.51740846841,46.4557903786827,6755674587430928,65,0.337999999523163,0.185000002384186,0.0149999996647239,0.384999990463257,0.061999998986721,0.0149999996647239
1237658204504916100,18.44046,17.43342,17.02802,16.77748,16.62183,162.248506469413,47.641738959763,6755674587430928,30,0.600000023841858,0,0.0329999998211861,0.166999995708466,0.200000002980232,0
1237658204505309239,18.56916,17.40904,17.00954,16.69751,16.65017,163.666166809591,47.8252446353948,4503874773745680,48,0.145999997854233,0.0419999994337559,0.333000004291534,0.354000002145767,0.0419999994337559,0.0829999968409538
1237658204508127447,18.52891,17.06926,16.40639,16.07857,15.81185,173.058551904845,49.2114371179966,6755674587566096,37,0.513999998569489,0,0.270000010728836,0.162000000476837,0.0540000014007092,0
1237658204508258428,18.59639,16.94814,16.20836,15.84595,15.5267,173.537550451703,49.2545469636994,6755674587430928,28,0.39300000667572,0.0359999984502792,0,0.10700000077486,0.46399998664856,0
1237658204510552205,18.93156,17.43992,16.76866,16.40348,16.11452,181.576598901349,49.7747762962999,4503874773745664,49,0.163000002503395,0.0199999995529652,0.0610000006854534,0.735000014305115,0.0199999995529652,0
1237658204514287707,18.39159,17.00407,16.42325,16.08665,15.85897,194.798033413211,49.5149423920062,6755674587566096,56,0.214000001549721,0.179000005125999,0.125,0.46399998664856,0,0.0179999992251396
1237658204515139626,18.27744,16.32489,15.43373,15.03299,14.73232,197.699061137234,49.1034654299185,6755674587562000,31,0.870999991893768,0,0,0,0,0.12899999320507
1237658204517105760,16.8301,15.39845,14.80733,14.502,14.25728,204.451954703485,48.2310759807856,6755674588614672,32,0,0.968999981880188,0.0309999994933605,0,0,0
1237658204517302301,18.36703,17.47019,17.02855,16.94544,17.13291,204.998267819939,48.1459624358166,6755674587432208,34,0.412000000476837,0,0,0.146999999880791,0.381999999284744,0.0590000003576279
1237658204517367924,18.45407,17.53478,17.31717,17.00284,17.09711,205.351491403188,48.1396329815568,4503874773745680,40,0.025000000372529,0.899999976158142,0,0,0.025000000372529,0.0500000007450581
1237658204520382553,16.23536,14.57885,13.79034,13.39109,13.07176,214.86083525996,45.8423320770045,6755674604339216,36,0,0,0.972000002861023,0.0280000008642673,0,0
1237658204522283123,16.99626,15.82164,15.33928,15.07412,14.93284,220.33948829258,44.1236439974119,6755674587430928,28,0,0,1,0,0,0
1237658204523331651,18.68606,16.62237,15.58244,15.12609,14.74189,223.334156611432,42.9121503618687,6755674587430928,48,0.875,0,0,0,0.0209999997168779,0.104000002145767
1237658204525887648,18.51465,17.77907,17.64195,17.67012,17.63039,230.056578972371,40.0503701262191,4503874773745664,40,0.574999988079071,0,0.0500000007450581,0.150000005960464,0.200000002980232,0.025000000372529
1237651801771802929,18.915,16.90662,15.90489,15.47259,15.16412,151.959816178609,0.531852760801623,6755674587562000,37,0.595000028610229,0.0270000007003546,0,0,0.0270000007003546,0.351000010967255
1237651801772261553,18.46123,17.21441,16.60116,16.24575,16.0238,152.917416250429,0.549716334716252,6755674587430928,29,0.310000002384186,0.414000004529953,0,0.24099999666214,0.034000001847744,0
1237651801772392544,18.45241,17.39093,16.93744,16.6662,16.49185,153.201429435143,0.527288661389764,6755674587430928,28,0.25,0.0359999984502792,0.5,0.179000005125999,0.0359999984502792,0
1237653663648121029,17.87782,16.27083,15.46099,15.01036,14.71528,149.715708789025,1.02004317912802,6755674587430928,22,0.181999996304512,0,0.681999981403351,0.136000007390976,0,0
1237654398081106093,17.89396,16.02902,15.19821,14.79396,14.48877,178.375790628365,63.7996696659045,6755674587562000,69,0.333000004291534,0.477999985218048,0,0.17399999499321,0,0.0140000004321337
1237654668661424293,18.22939,16.28359,15.30577,14.78133,14.38076,149.033973146691,-1.20528967972154,6755674587430928,65,0.261999994516373,0.0149999996647239,0.0149999996647239,0.691999971866608,0.0149999996647239,0
1237654668661555353,17.04038,15.59758,14.90076,14.50782,14.23204,149.260962298534,-1.24168883297346,6755674587566096,22,0.090999998152256,0.908999979496002,0,0,0,0
1237654668661620922,17.56495,15.96106,15.19765,14.79056,14.50679,149.497823097843,-1.21474782188861,6755674587430928,47,0.871999979019165,0.0209999997168779,0,0.0430000014603138,0.0430000014603138,0.0209999997168779
1237654670809563330,17.91657,16.46939,15.87242,15.55115,15.33071,150.506874392431,0.48375438281941,6755674587430928,27,0.222000002861023,0.111000001430511,0.148000001907349,0.518999993801117,0,0
1237654670810218745,18.0389,16.59506,16.03319,15.70517,15.4376,151.976455016264,0.429772576848968,6773266773606416,27,0.0740000009536743,0,0.0370000004768372,0.888999998569489,0,0
1237654670810218829,18.17569,16.70868,15.80774,15.4052,15.06257,152.047650766767,0.500004028887817,6755674587430928,56,0.98199999332428,0,0,0.0179999992251396,0,0
1237654670814281960,18.74866,16.94163,16.02084,15.52433,15.17525,161.263295109272,0.540775511499562,6755674587562000,33,0.090999998152256,0,0,0.0299999993294477,0,0.879000008106232
1237654670814281970,18.32272,17.56426,17.08939,16.5692,16.46604,161.292580718119,0.464165156666195,4503874773745664,56,0.160999998450279,0,0,0.125,0.14300000667572,0.570999979972839
